,SCC,Data.Category,Short.Name,EI.Sector,Option.Group,Option.Set,SCC.Level.One,SCC.Level.Two,SCC.Level.Three,SCC.Level.Four,Map.To,Last.Inventory.Year,Created_Date,Revised_Date,Usage.Notes
5513,30119710,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Butylene: General",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Butylene: General,,,,,
5514,30119741,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Ethylene: Flue Gas Vent",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Ethylene: Flue Gas Vent,,,,,
5515,30119742,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Ethylene: Pyrolysis Furnace Decoking",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Ethylene: Pyrolysis Furnace Decoking,,,,,
5516,30119743,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Ethylene: Acid Gas Removal",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Ethylene: Acid Gas Removal,,,,,
5517,30119744,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Ethylene: Catalyst Regeneration",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Ethylene: Catalyst Regeneration,,,,,
5518,30119745,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Ethylene: Compressor Lube Oil Vent",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Ethylene: Compressor Lube Oil Vent,,,,,
5519,30119749,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Ethylene: Fugitive Emissions",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Ethylene: Fugitive Emissions,,,,,
5520,30119799,Point,"Chem Manuf /Butylene, Ethylene, Propylene, Olefin /Other Not Classified",Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,"Butylene, Ethylene, Propylene, Olefin Production",Other Not Classified,,,,,
5521,30120201,Point,Chem Manuf /Phenol /General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,General,,,,,
5522,30120202,Point,Chem Manuf /Phenol /Cumene Oxidation,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,Cumene Oxidation,,,,,
5523,30120203,Point,Chem Manuf /Phenol /CHP Concentrator,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,CHP Concentrator,,,,,
5524,30120204,Point,Chem Manuf /Phenol /Light-ends Distillation Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,Light-ends Distillation Vent,,,,,
5525,30120205,Point,Chem Manuf /Phenol /Acetone Finishing,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,Acetone Finishing,,,,,
5526,30120206,Point,Chem Manuf /Phenol /Phenol Distillation Column,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,Phenol Distillation Column,,,,,
5527,30120210,Point,Chem Manuf /Phenol /Oxidate Wash/Separation,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,Oxidate Wash/Separation,,,,,
5528,30120211,Point,Chem Manuf /Phenol /CHP Cleavage Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,CHP Cleavage Vent,,,,,
5529,30120280,Point,Chem Manuf /Phenol /Fugitive Emissions,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Phenol,Fugitive Emissions,,,,,
5530,30120501,Point,Chem Manuf /Propylene Oxide /General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,General,,,,,
5531,30120502,Point,Chem Manuf /Propylene Oxide /Chlorohydronation Process: General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Chlorohydronation Process: General,,,,,
5532,30120503,Point,Chem Manuf /Propylene Oxide /Vent Gas Scrubber Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Vent Gas Scrubber Vent,,,,,
5533,30120504,Point,Chem Manuf /Propylene Oxide /Saponification Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Saponification Column Vent,,,,,
5534,30120505,Point,Chem Manuf /Propylene Oxide /PO Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,PO Stripping Column Vent,30120524.0,2005,,7/27/2008 0:00:00,
5535,30120506,Point,Chem Manuf /Propylene Oxide /Light-ends Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Light-ends Stripping Column Vent,30120545.0,2005,,7/27/2008 0:00:00,
5536,30120507,Point,Chem Manuf /Propylene Oxide /PO Final Distillation Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,PO Final Distillation Column Vent,,,,,
5537,30120508,Point,Chem Manuf /Propylene Oxide /DCP Distillation Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,DCP Distillation Column Vent,,,,,
5538,30120509,Point,Chem Manuf /Propylene Oxide /DCIPE Distillation Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,DCIPE Distillation Column Vent,,,,,
5539,30120520,Point,Chem Manuf /Propylene Oxide /Isobutane Hydroperoxide Process: General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Isobutane Hydroperoxide Process: General,,,,,
5540,30120521,Point,Chem Manuf /Propylene Oxide /Oxidation Reactor Scrubber Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Oxidation Reactor Scrubber Vent,,,,,
5541,30120522,Point,Chem Manuf /Propylene Oxide /TBA Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,TBA Stripping Column Vent,,,,,
5542,30120523,Point,Chem Manuf /Propylene Oxide /Catalyst Mix Tank Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Catalyst Mix Tank Vent,,,,,
5543,30120524,Point,Chem Manuf /Propylene Oxide /PO Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,PO Stripping Column Vent,,,,,
5544,30120525,Point,Chem Manuf /Propylene Oxide /Crude TBA Recovery Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Crude TBA Recovery Column Vent,,,,,
5545,30120526,Point,Chem Manuf /Propylene Oxide /TBA Wash-Decant System Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,TBA Wash-Decant System Vent,,,,,
5546,30120527,Point,Chem Manuf /Propylene Oxide /Wastewater Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Wastewater Stripping Column Vent,,,,,
5547,30120528,Point,Chem Manuf /Propylene Oxide /Solvent Scrubber Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Solvent Scrubber Vent,,,,,
5548,30120529,Point,Chem Manuf /Propylene Oxide /Solvent Recovery Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Solvent Recovery Column Vent,,,,,
5549,30120530,Point,Chem Manuf /Propylene Oxide /Water Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Water Stripping Column Vent,,,,,
5550,30120531,Point,Chem Manuf /Propylene Oxide /Propylene Glycol and Dipropylene Glycol Combined Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Propylene Glycol and Dipropylene Glycol Combined Vent,,,,,
5551,30120532,Point,Chem Manuf /Propylene Oxide /Flue Gas Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Flue Gas Vent,,,,,
5552,30120540,Point,Chem Manuf /Propylene Oxide /Ethylbenzene Hydroperoxide Process: General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Ethylbenzene Hydroperoxide Process: General,,,,,
5553,30120541,Point,Chem Manuf /Propylene Oxide /Oxidation Reactor Scrubber Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Oxidation Reactor Scrubber Vent,30120521.0,2005,,7/27/2008 0:00:00,
5554,30120542,Point,Chem Manuf /Propylene Oxide /Falling Film Evaporator Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Falling Film Evaporator Vent,,,,,
5555,30120543,Point,Chem Manuf /Propylene Oxide /Catalyst Mix Tank Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Catalyst Mix Tank Vent,30120523.0,2005,,7/27/2008 0:00:00,
5556,30120544,Point,Chem Manuf /Propylene Oxide /Separation Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Separation Column Vent,,,,,
5557,30120545,Point,Chem Manuf /Propylene Oxide /Light-ends Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Light-ends Stripping Column Vent,,,,,
5558,30120546,Point,Chem Manuf /Propylene Oxide /Propylene Recovery Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Propylene Recovery Column Vent,,,,,
5559,30120547,Point,Chem Manuf /Propylene Oxide /Product Wash-Decant System Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Product Wash-Decant System Vent,,,,,
5560,30120548,Point,Chem Manuf /Propylene Oxide /Mixed Hydrocarbon Wash-Decant System Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Mixed Hydrocarbon Wash-Decant System Vent,,,,,
5561,30120549,Point,Chem Manuf /Propylene Oxide /Ethyl Benzene Wash-Decant System Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Ethyl Benzene Wash-Decant System Vent,,,,,
5562,30120550,Point,Chem Manuf /Propylene Oxide /Ethyl Benzene Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Ethyl Benzene Stripping Column Vent,,,,,
5563,30120551,Point,Chem Manuf /Propylene Oxide /Light-hydrocarbon Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Light-hydrocarbon Stripping Column Vent,,,,,
5564,30120552,Point,Chem Manuf /Propylene Oxide /MBA-AP Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,MBA-AP Stripping Column Vent,,,,,
5565,30120553,Point,Chem Manuf /Propylene Oxide /Dehydration Reactor System Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Dehydration Reactor System Vent,,,,,
5566,30120554,Point,Chem Manuf /Propylene Oxide /Light-impurities Stripping Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Light-impurities Stripping Column Vent,,,,,
5567,30120555,Point,Chem Manuf /Propylene Oxide /Styrene Finishing Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Styrene Finishing Column Vent,,,,,
5568,30120580,Point,Chem Manuf /Propylene Oxide /Fugitive Emissions,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Fugitive Emissions,,,,,
5569,30120601,Point,Chem Manuf /Styrene /General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Styrene,General,,,,,
5570,30120602,Point,Chem Manuf /Styrene /Benzene Recycle,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Styrene,Benzene Recycle,,,,,
5571,30120603,Point,Chem Manuf /Styrene /Styrene Purification,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Styrene,Styrene Purification,,,,,
5572,30120680,Point,Chem Manuf /Styrene /Fugitive Emissions,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Styrene,Fugitive Emissions,,,,,
5573,30121001,Point,Chem Manuf /Caprolactum /General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),General,,,,,
5574,30121002,Point,Chem Manuf /Caprolactum /Cyclohexanone Purification Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Cyclohexanone Purification Vent,,,,,
5575,30121003,Point,Chem Manuf /Caprolactum /Dehydrogenation Reactor Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Dehydrogenation Reactor Vent,,,,,
5576,30121004,Point,Chem Manuf /Caprolactum /Oleum Reactor,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Oleum Reactor,,,,,
5577,30121005,Point,Chem Manuf /Caprolactum /Neutralization Reactor Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Neutralization Reactor Vent,,,,,
5578,30121006,Point,Chem Manuf /Caprolactum /Solvent Separation/Recovery,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Solvent Separation/Recovery,,,,,
5579,30121007,Point,Chem Manuf /Caprolactum /Oximation Reactor/Separator,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Oximation Reactor/Separator,,,,,
5580,30121008,Point,Chem Manuf /Caprolactum /Caprolactum Purification,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Caprolactum Purification,,,,,
5581,30121009,Point,Chem Manuf /Caprolactum /Ammonium Sulfate Drying ** (Use 3-01-130-04 or 3-01-130-05),Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Ammonium Sulfate Drying ** (Use 3-01-130-04 or 3-01-130-05),,,,,
5582,30121010,Point,"Chem Manuf /Caprolactum /AS:Cool/Screen/Storage**(Use 301130-06&07,301870-25&26,301875-25&26)",Industrial Processes - Storage and Transfer,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),"AS:Cool/Screen/Storage**(Use 301130-06&07,301870-25&26,301875-25&26)",,,,,
5583,30121080,Point,Chem Manuf /Caprolactum /Fugitive Emissions,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Caprolactum (Use 3-01-130 for Ammonium Sulfate By-product Production),Fugitive Emissions,,,,,
5584,30121101,Point,Chem Manuf /Linear Alkylbenzene /Olefin Process: General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Olefin Process: General,,,,,
5585,30121102,Point,Chem Manuf /Linear Alkylbenzene /Benzene Drying,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Benzene Drying,,,,,
5586,30121103,Point,Chem Manuf /Linear Alkylbenzene /Hydrogen Fluoride Scrubber Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Hydrogen Fluoride Scrubber Vent,,,,,
5587,30121104,Point,Chem Manuf /Linear Alkylbenzene /Vacuum Refining,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Vacuum Refining,,,,,
5588,30121121,Point,Chem Manuf /Linear Alkylbenzene /Chlorination Process: General,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Chlorination Process: General,,,,,
5589,30121122,Point,Chem Manuf /Linear Alkylbenzene /Parafin Drying Column Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Parafin Drying Column Vent,,,,,
5590,30121123,Point,Chem Manuf /Linear Alkylbenzene /HCl Absorber Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,HCl Absorber Vent,,,,,
5591,30121124,Point,Chem Manuf /Linear Alkylbenzene /Atmospheric Wash-Decant Vent,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Atmospheric Wash-Decant Vent,,,,,
5592,30121125,Point,Chem Manuf /Linear Alkylbenzene /Benzene Stripping Column,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Benzene Stripping Column,,,,,
5593,30121180,Point,Chem Manuf /Linear Alkylbenzene /Fugitive Emissions,Industrial Processes - Chemical Manuf,,,Industrial Processes,Chemical Manufacturing,Linear Alkylbenzene,Fugitive Emissions,,,,,
